VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-03-21 03:42:47,2015-03-21 03:50:29,1,2.50,-73.985763549804688,40.723125457763672,1,N,-74.002189636230469,40.709148406982422,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-03-21 03:42:48,2015-03-21 03:49:02,2,1.50,0,0,1,N,0,0,1,7,0.5,0.5,2.49,0,0.3,10.79
1,2015-03-21 03:42:50,2015-03-21 03:58:14,1,8.70,-73.987991333007812,40.722389221191406,1,N,-73.908378601074219,40.770809173583984,1,25.5,0.5,0.5,5.35,0,0.3,32.15
2,2015-03-21 00:12:05,2015-03-21 00:28:38,4,3.03,-73.990135192871094,40.745338439941406,1,N,-73.991600036621094,40.717479705810547,1,13,0.5,0.5,1.5,0,0.3,15.8
1,2015-03-21 08:53:28,2015-03-21 08:58:07,1,1.40,-73.971138000488281,40.758125305175781,1,N,-73.96148681640625,40.774154663085938,1,6.5,0,0.5,1,0,0.3,8.3
1,2015-03-21 08:53:28,2015-03-21 08:57:25,1,.70,-73.942352294921875,40.754165649414063,1,N,-73.952445983886719,40.749156951904297,2,5,0,0.5,0,0,0.3,5.8
1,2015-03-21 08:53:29,2015-03-21 09:16:15,2,9.00,-73.985160827636719,40.762901306152344,1,N,-73.871078491210937,40.774223327636719,2,28,0,0.5,0,0,0.3,28.8
1,2015-03-21 08:53:29,2015-03-21 09:03:55,1,1.40,-73.977081298828125,40.751754760742187,1,N,-74.000160217285156,40.758689880371094,1,9,0,0.5,1.95,0,0.3,11.75
1,2015-03-21 08:53:31,2015-03-21 09:12:05,2,9.60,-73.955474853515625,40.768329620361328,1,N,-73.864677429199219,40.770313262939453,1,27.5,0.5,0.5,8.53,5.33,0.3,42.66
1,2015-03-21 08:53:31,2015-03-21 09:11:06,1,9.20,-73.98846435546875,40.738689422607422,1,N,-73.870536804199219,40.773872375488281,1,27,0,0.5,6.6,5.33,0.3,39.73
1,2015-03-21 08:53:31,2015-03-21 08:57:55,1,1.00,-73.990562438964844,40.740932464599609,1,N,-74.002784729003906,40.734241485595703,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2015-03-21 08:53:32,2015-03-21 08:55:43,1,1.00,-73.953781127929688,40.779010772705078,1,N,-73.944908142089844,40.791282653808594,1,5,0,0.5,1,0,0.3,6.8
1,2015-03-21 08:53:33,2015-03-21 08:54:34,2,.40,-74.000038146972656,40.742137908935547,1,N,-73.996421813964844,40.747383117675781,1,3.5,0,0.5,0.85,0,0.3,5.15
1,2015-03-21 08:53:33,2015-03-21 09:13:51,1,4.90,-74.006843566894531,40.704792022705078,1,N,-73.98956298828125,40.763633728027344,1,18.5,0,0.5,3.85,0,0.3,23.15
1,2015-03-21 08:53:33,2015-03-21 09:28:42,1,17.30,-73.987037658691406,40.760311126708984,2,N,-73.789596557617188,40.642784118652344,2,52,0,0.5,0,5.33,0.3,58.13
1,2015-03-21 08:53:34,2015-03-21 09:16:21,1,11.70,-73.983283996582031,40.768085479736328,1,N,-73.864875793457031,40.770381927490234,1,34,0,0.5,7,5.33,0.3,47.13
1,2015-03-21 08:53:34,2015-03-21 09:12:10,1,8.10,-73.953804016113281,40.822116851806641,1,N,-74.004905700683594,40.721450805664063,1,25,0,0.5,5.16,0,0.3,30.96
2,2015-03-21 00:12:06,2015-03-21 00:30:53,1,3.92,-73.990753173828125,40.758445739746094,1,N,-74.011886596679688,40.713829040527344,2,16.5,0.5,0.5,0,0,0.3,17.8
2,2015-03-21 00:12:06,2015-03-21 00:18:45,1,1.35,-73.9786376953125,40.752769470214844,1,N,-73.999488830566406,40.762279510498047,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-03-21 00:12:06,2015-03-21 00:15:55,5,.78,-73.963768005371094,40.798103332519531,1,N,-73.954490661621094,40.802330017089844,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2015-03-21 00:12:07,2015-03-21 00:50:52,5,6.25,-73.990066528320312,40.729408264160156,1,N,-73.906669616699219,40.745258331298828,2,26.5,0.5,0.5,0,0,0.3,27.8
2,2015-03-21 00:12:07,2015-03-21 00:29:46,5,3.50,-73.982658386230469,40.772186279296875,1,N,-73.995018005371094,40.731697082519531,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,2015-03-21 00:12:07,2015-03-21 00:18:44,1,1.37,-73.95269775390625,40.780742645263672,1,N,-73.945915222167969,40.782096862792969,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-03-21 00:12:07,2015-03-21 00:26:13,2,3.87,-74.010025024414063,40.720718383789063,1,N,-73.989654541015625,40.757671356201172,2,14,0.5,0.5,0,0,0.3,15.3
