VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-10-01 00:00:23,2015-10-01 00:05:06,1,.50,-73.974937438964844,40.762012481689453,1,N,-73.972541809082031,40.756576538085937,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-10-01 00:00:23,2015-10-01 00:20:14,5,4.10,-73.987174987792969,40.725116729736328,1,N,-73.968086242675781,40.753074645996094,1,16,0.5,0.5,1.73,0,0.3,19.03
2,2015-10-01 00:00:23,2015-10-01 00:05:14,1,.99,-73.8748779296875,40.774063110351562,1,N,-73.867027282714844,40.768806457519531,1,5.5,0.5,0.5,2.04,0,0.3,8.84
2,2015-10-01 00:00:23,2015-10-01 00:13:12,5,7.13,-74.016586303710937,40.709815979003906,1,N,-73.959991455078125,40.766918182373047,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2015-10-01 00:00:23,2015-10-01 00:09:55,1,1.27,-73.945770263671875,40.773601531982422,1,N,-73.955886840820313,40.783050537109375,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-10-01 00:00:23,2015-10-01 00:07:29,1,1.76,-73.9847412109375,40.768413543701172,1,N,-73.967674255371094,40.787563323974609,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2015-10-01 00:00:24,2015-10-01 00:24:40,1,18.70,-73.781959533691406,40.644721984863281,2,N,-73.947044372558594,40.784282684326172,1,52,0,0.5,11.65,5.54,0.3,69.99
1,2015-10-01 00:00:24,2015-10-01 00:05:30,1,.70,-73.976303100585938,40.765605926513672,1,N,-73.965507507324219,40.763187408447266,1,5,0.5,0.5,1,0,0.3,7.3
1,2015-10-01 00:00:24,2015-10-01 00:23:16,1,5.70,-73.990715026855469,40.72430419921875,1,N,-73.907447814941406,40.683441162109375,1,21,0.5,0.5,6.65,0,0.3,28.95
2,2015-10-01 00:00:24,2015-10-01 00:08:39,2,1.44,-73.972770690917969,40.753070831298828,1,N,-73.984626770019531,40.765903472900391,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2015-10-01 00:00:24,2015-10-01 00:05:50,6,1.19,-73.990478515625,40.758018493652344,1,N,-73.995529174804687,40.744171142578125,1,6,0.5,0.5,1.5,0,0.3,8.8
1,2015-10-01 00:00:25,2015-10-01 00:15:52,2,2.70,-73.988632202148437,40.721195220947266,1,N,-73.986480712890625,40.751605987548828,1,12.5,0.5,0.5,2.76,0,0.3,16.56
1,2015-10-01 00:00:25,2015-10-01 00:20:27,1,5.00,-73.99383544921875,40.738685607910156,1,N,-73.996665954589844,40.683437347412109,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,2015-10-01 00:00:25,2015-10-01 00:05:46,1,2.44,-73.994186401367188,40.761497497558594,1,N,-73.973663330078125,40.791271209716797,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2015-10-01 00:00:25,2015-10-01 00:08:11,1,2.27,-73.983039855957031,40.771709442138672,1,N,-73.989120483398437,40.748306274414063,1,8.5,0.5,0.5,1.5,0,0.3,11.3
1,2015-10-01 00:00:26,2015-10-01 00:05:00,1,.90,-73.949226379394531,40.779369354248047,1,N,-73.942085266113281,40.786628723144531,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2015-10-01 00:00:26,2015-10-01 00:23:15,6,5.60,-74.00543212890625,40.739658355712891,1,N,-73.973030090332031,40.673419952392578,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2015-10-01 00:00:26,2015-10-01 00:09:02,1,1.33,-73.989791870117187,40.758998870849609,1,N,-73.983848571777344,40.77471923828125,1,7.5,0.5,0.5,0,0,0.3,8.8
2,2015-10-01 00:00:26,2015-10-01 00:07:18,1,1.46,-74.003829956054687,40.732555389404297,1,N,-73.993949890136719,40.718231201171875,1,7,0.5,0.5,1,0,0.3,9.3
1,2015-10-01 00:00:27,2015-10-01 00:09:26,2,1.80,-73.995475769042969,40.725242614746094,1,N,-74.004142761230469,40.742496490478516,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2015-10-01 00:00:27,2015-10-01 00:13:20,1,2.70,-73.994056701660156,40.756618499755859,1,N,-73.999862670898438,40.723514556884766,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2015-10-01 00:00:27,2015-10-01 00:29:15,1,4.27,-73.996437072753906,40.763439178466797,1,N,-74.015342712402344,40.709709167480469,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2015-10-01 00:00:27,2015-10-01 00:19:21,5,4.03,-73.988525390625,40.748855590820313,1,N,-73.970207214355469,40.784038543701172,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2015-10-01 00:00:27,2015-10-01 00:24:11,4,8.73,-73.873031616210938,40.774089813232422,1,N,-73.991432189941406,40.749904632568359,1,27,0.5,0.5,5,5.54,0.3,38.84
1,2015-10-01 00:00:28,2015-10-01 00:09:51,1,1.40,-74.005775451660156,40.740123748779297,1,N,-73.988883972167969,40.744552612304687,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-10-01 00:00:28,2015-10-01 00:05:29,1,.60,-73.953277587890625,40.745155334472656,1,N,-73.9578857421875,40.742717742919922,1,5,0.5,0.5,1.55,0,0.3,7.85
2,2015-10-01 00:00:28,2015-10-01 00:13:35,1,2.60,-73.983802795410156,40.763198852539062,1,N,-73.964859008789063,40.792808532714844,2,11.5,0.5,0.5,0,0,0.3,12.8
